Date,AAPL,GOOG,NFLX,TSLA
2010-07-15,31.255260467529297,246.0876007080078,17.301427841186523,19.889999389648438
2010-07-16,31.062612533569336,228.9468536376953,16.912857055664062,20.639999389648438
2010-07-19,30.525632858276367,232.21958923339844,16.985713958740234,21.90999984741211
2010-07-20,31.309961318969727,239.89581298828125,17.198572158813477,20.299999237060547
2010-07-21,31.602060317993164,237.8584442138672,17.092857360839844,20.219999313354492
2010-07-22,32.19622802734375,241.4998016357422,14.794285774230957,21.0
2010-07-23,32.310577392578125,244.114990234375,15.385714530944824,21.290000915527344
2010-07-26,32.228546142578125,243.57203674316406,14.684286117553711,20.950000762939453
2010-07-27,32.825172424316406,245.39520263671875,14.869999885559082,20.549999237060547
2010-07-28,32.437355041503906,241.27066040039062,14.329999923706055,20.719999313354492
2010-07-29,32.08311080932617,241.58946228027344,14.002857208251953,20.350000381469727
2010-07-30,31.976211547851562,241.5197296142578,14.649999618530273,19.940000534057617
2010-08-02,32.5479850769043,244.28933715820312,14.554286003112793,20.920000076293945
2010-08-03,32.55792999267578,244.00042724609375,14.915714263916016,21.950000762939453
2010-08-04,32.68844985961914,252.21463012695312,15.447142601013184,21.260000228881836
2010-08-05,32.52934265136719,253.101318359375,15.789999961853027,20.450000762939453
2010-08-06,32.329219818115234,249.176025390625,16.902856826782227,19.59000015258789
2010-08-09,32.53555679321289,251.7314453125,16.700000762939453,19.600000381469727
2010-08-10,32.24470138549805,250.9145050048828,17.858572006225586,19.030000686645508
2010-08-11,31.098642349243164,244.9518585205078,18.067142486572266,17.899999618530273
2010-08-12,31.29752540588379,245.0863494873047,19.007143020629883,17.600000381469727
2010-08-13,30.96316146850586,242.2669219970703,18.894285202026367,18.31999969482422
2010-08-16,30.78168487548828,241.88833618164062,19.60285758972168,18.780000686645508
2010-08-17,31.319908142089844,244.34413146972656,18.99571418762207,19.149999618530273
2010-08-18,31.45663833618164,240.1747589111328,17.957143783569336,18.770000457763672
2010-08-19,31.06012535095215,233.11123657226562,18.31999969482422,18.790000915527344
2010-08-20,31.03028678894043,230.14735412597656,18.56571388244629,19.100000381469727
2010-08-23,30.5529727935791,231.16851806640625,18.128570556640625,20.1299991607666
2010-08-24,29.823331832885742,224.85220336914062,17.325714111328125,19.200000762939453
2010-08-25,30.191265106201172,226.46116638183594,17.75,19.899999618530273
2010-08-26,29.86683464050293,224.64796447753906,17.977142333984375,19.75
2010-08-27,30.033403396606445,228.5583038330078,18.014286041259766,19.700000762939453
2010-08-30,30.142784118652344,225.49977111816406,17.58571434020996,19.8700008392334
2010-08-31,30.217363357543945,224.1697540283203,17.931428909301758,19.479999542236328
2010-09-01,31.116056442260742,229.30551147460938,19.272857666015625,20.450000762939453
2010-09-02,31.344758987426758,230.72518920898438,19.714284896850586,21.059999465942383
2010-09-03,32.16514205932617,234.2718963623047,19.78285789489746,21.049999237060547
2010-09-07,32.04581832885742,231.33290100097656,20.255714416503906,20.540000915527344
2010-09-08,32.68099594116211,234.41136169433594,20.85714340209961,20.899999618530273
2010-09-09,32.69963455200195,237.20091247558594,20.81142807006836,20.709999084472656
2010-09-10,32.74189758300781,237.1809844970703,20.8799991607666,20.170000076293945
2010-09-13,33.1931037902832,240.2345428466797,21.13428497314453,20.719999313354492
2010-09-14,33.31988525390625,239.31797790527344,20.950000762939453,21.1200008392334
2010-09-15,33.58838653564453,239.42259216308594,20.445714950561523,21.979999542236328
2010-09-16,34.377685546875,239.63180541992188,20.071428298950195,20.940000534057617
2010-09-17,34.22853088378906,244.1598358154297,20.06571388244629,20.229999542236328
2010-09-20,35.205528259277344,253.19097900390625,20.412857055664062,21.059999465942383
2010-09-21,35.27265167236328,255.77130126953125,21.02857208251953,20.770000457763672
2010-09-22,35.76736068725586,257.03656005859375,22.41857147216797,19.8700008392334
2010-09-23,35.91279220581055,255.78126525878906,22.924285888671875,19.559999465942383
2010-09-24,36.335418701171875,262.6604919433594,23.1728572845459,20.100000381469727
2010-09-27,36.19123458862305,264.21466064453125,23.56999969482422,20.530000686645508
2010-09-28,35.6567268371582,262.6007080078125,23.12285804748535,21.399999618530273
2010-09-29,35.72013473510742,262.8597412109375,24.375713348388672,21.979999542236328
